loan_id,amount,duration,payments,status,loan_age,frequency,num_clients,account_age,sex,age,num_salaries,average_salary,recent_balance,household_payments,insurrance_payments,sanction_payment_counter,old_age_pensions,month_balance,3_month_balance,6_month_balance,12_month_balance,code,name,region,population,munip<499,munip500-1999,munip2000-9999,munip>10000,cities,urbanization,unemployment96,entrepreneurs/1000,crimegrowth,unempgrowth,code_branch,name_branch,region_branch,population_branch,munip<499_branch,munip500-1999_branch,munip2000-9999_branch,munip>10000_branch,cities_branch,urbanization_branch,unemployment96_branch,entrepreneurs/1000_branch,crimegrowth_branch,unempgrowth_branch
6354,22968,36,638,1,0,1,1,0,0,46,3.0,9892.0,38831.0,0.0,0.0,0.0,0.0,26007.8,9155.0,,,16,51,6,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375,16,44,5,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375
7233,115812,36,3217,1,0,1,1,1,1,43,19.0,-297.15263157894896,41878.1,0.0,0.0,0.0,0.0,35876.5,111043.8,66009.2,41772.6,16,51,6,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375,16,44,5,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375
5568,272520,60,4542,1,2,1,2,3,1,57,10.0,-2940.9399999999996,30009.9,10.0,0.0,0.0,0.0,42852.6,32057.1,121891.4,,10,52,1,92084,55,29,4,3,5,46.7,0.54,141,1.1328083989501312,0.9642857142857143,10,45,3,92084,55,29,4,3,5,46.7,0.54,141,1.1328083989501312,0.9642857142857143
6841,172080,48,3585,1,2,1,1,2,0,39,6.0,4907.783333333334,58224.0,0.0,0.0,0.0,0.0,66715.1,59179.7,28777.3,,10,52,1,92084,55,29,4,3,5,46.7,0.54,141,1.1328083989501312,0.9642857142857143,10,45,3,92084,55,29,4,3,5,46.7,0.54,141,1.1328083989501312,0.9642857142857143
6157,98592,24,4108,1,1,2,1,1,0,33,5.0,7410.639999999999,62671.9,2.0,0.0,0.0,0.0,56738.7,60822.5,,,10,52,1,92084,55,29,4,3,5,46.7,0.54,141,1.1328083989501312,0.9642857142857143,10,45,3,92084,55,29,4,3,5,46.7,0.54,141,1.1328083989501312,0.9642857142857143
5591,155616,48,3242,1,0,1,1,0,0,37,7.0,3449.585714285714,24447.1,0.0,0.0,0.0,0.0,34244.2,40526.7,22086.6,,10,52,1,92084,55,29,4,3,5,46.7,0.54,141,1.1328083989501312,0.9642857142857143,10,45,3,92084,55,29,4,3,5,46.7,0.54,141,1.1328083989501312,0.9642857142857143
6998,97632,12,8136,1,2,1,1,3,0,28,9.0,-953.9888888888898,41330.1,6.0,0.0,0.0,0.0,36694.6,51813.5,65832.0,,21,53,6,103347,87,16,7,1,7,67.0,2.07,123,1.0239234449760766,1.3708609271523178,20,46,5,70646,94,14,3,1,4,58.4,3.64,120,0.9865642994241843,1.3735849056603775
5176,192552,24,8023,-1,2,0,1,3,0,33,14.0,1532.5357142857142,22255.5,0.0,0.0,0.0,0.0,28375.0,14748.8,35823.9,24038.2,20,54,6,70646,94,14,3,1,4,58.4,3.64,120,0.9865642994241843,1.3735849056603775,20,46,5,70646,94,14,3,1,4,58.4,3.64,120,0.9865642994241843,1.3735849056603775
6712,266220,60,4437,1,1,1,1,2,0,31,17.0,2191.741176470588,38159.6,13.0,13.0,0.0,0.0,45475.0,26593.2,24178.6,38695.4,20,54,6,70646,94,14,3,1,4,58.4,3.64,120,0.9865642994241843,1.3735849056603775,20,46,5,70646,94,14,3,1,4,58.4,3.64,120,0.9865642994241843,1.3735849056603775
6013,128988,36,3583,-1,0,0,1,2,1,57,18.0,500.5666666666669,9710.2,0.0,0.0,1.0,0.0,38945.0,52467.8,47446.8,38748.7,20,54,6,70646,94,14,3,1,4,58.4,3.64,120,0.9865642994241843,1.3735849056603775,20,46,5,70646,94,14,3,1,4,58.4,3.64,120,0.9865642994241843,1.3735849056603775
6715,220620,60,3677,1,0,1,1,2,0,53,17.0,1484.270588235294,26332.6,12.0,0.0,0.0,0.0,29066.4,26640.9,26837.5,66960.9,20,54,6,70646,94,14,3,1,4,58.4,3.64,120,0.9865642994241843,1.3735849056603775,20,46,5,70646,94,14,3,1,4,58.4,3.64,120,0.9865642994241843,1.3735849056603775
6545,191880,60,3198,1,1,1,1,1,1,47,9.0,8680.111111111111,78521.0,8.0,0.0,0.0,0.0,38396.4,33437.4,40631.2,,21,53,6,103347,87,16,7,1,7,67.0,2.07,123,1.0239234449760766,1.3708609271523178,21,47,5,103347,87,16,7,1,7,67.0,2.07,123,1.0239234449760766,1.3708609271523178
6501,30276,12,2523,-1,0,1,1,1,0,57,12.0,732.608333333333,24930.3,8.0,0.0,0.0,0.0,42007.0,32809.7,37871.0,16139.0,21,53,6,103347,87,16,7,1,7,67.0,2.07,123,1.0239234449760766,1.3708609271523178,21,47,5,103347,87,16,7,1,7,67.0,2.07,123,1.0239234449760766,1.3708609271523178
4961,30276,12,2523,-1,0,1,1,1,0,57,12.0,-23.75,15854.0,8.0,0.0,0.0,0.0,35162.2,36224.4,33262.3,16139.0,21,53,6,103347,87,16,7,1,7,67.0,2.07,123,1.0239234449760766,1.3708609271523178,21,47,5,103347,87,16,7,1,7,67.0,2.07,123,1.0239234449760766,1.3708609271523178
6580,196080,48,4085,1,2,1,1,3,1,38,7.0,6629.199999999998,86857.4,0.0,0.0,0.0,0.0,32134.1,25004.2,80765.8,,23,55,0,87419,21,11,4,3,9,85.5,2.66,102,1.110802361931226,1.4860335195530727,23,48,0,87419,21,11,4,3,9,85.5,2.66,102,1.110802361931226,1.4860335195530727
6729,74688,12,6224,1,2,1,2,3,0,51,16.0,-594.5437500000003,28933.3,12.0,0.0,0.0,0.0,36569.8,15974.1,18808.7,104902.4,23,55,0,87419,21,11,4,3,9,85.5,2.66,102,1.110802361931226,1.4860335195530727,23,48,0,87419,21,11,4,3,9,85.5,2.66,102,1.110802361931226,1.4860335195530727
6407,25944,24,1081,1,2,1,1,3,0,36,8.0,5575.737499999999,69398.9,0.0,0.0,0.0,0.0,46044.9,42600.6,63514.0,,41,56,7,118650,8,8,5,1,3,85.6,4.48,114,0.8488750969743987,1.349397590361446,41,49,7,118650,8,8,5,1,3,85.6,4.48,114,0.8488750969743987,1.349397590361446
7166,198240,24,8260,1,1,1,1,1,1,40,4.0,7843.549999999999,44644.2,1.0,0.0,0.0,0.0,45357.5,32283.0,,,41,56,7,118650,8,8,5,1,3,85.6,4.48,114,0.8488750969743987,1.349397590361446,41,49,7,118650,8,8,5,1,3,85.6,4.48,114,0.8488750969743987,1.349397590361446
5002,104808,12,8734,1,2,1,2,3,1,57,5.0,309.08000000000027,28015.4,2.0,2.0,0.0,0.0,41885.3,52226.2,,,66,57,3,125832,151,41,2,3,5,48.3,4.12,102,0.9359145527369827,1.173789173789174,66,50,2,125832,151,41,2,3,5,48.3,4.12,102,0.9359145527369827,1.173789173789174
7137,151560,24,6315,1,2,1,1,3,1,43,6.0,3503.8666666666663,21323.2,1.0,0.0,0.0,0.0,46306.4,59086.1,300.0,,66,57,3,125832,151,41,2,3,5,48.3,4.12,102,0.9359145527369827,1.173789173789174,66,50,2,125832,151,41,2,3,5,48.3,4.12,102,0.9359145527369827,1.173789173789174
5836,79632,24,3318,1,2,1,1,2,0,37,4.0,13563.125,99262.5,1.0,0.0,0.0,0.0,82153.9,79632.5,,,66,57,3,125832,151,41,2,3,5,48.3,4.12,102,0.9359145527369827,1.173789173789174,66,50,2,125832,151,41,2,3,5,48.3,4.12,102,0.9359145527369827,1.173789173789174
5970,465072,48,9689,1,1,1,2,2,1,48,17.0,788.8470588235296,37152.4,13.0,0.0,0.0,0.0,39833.5,25505.4,31231.6,36536.2,66,57,3,125832,151,41,2,3,5,48.3,4.12,102,0.9359145527369827,1.173789173789174,66,50,2,125832,151,41,2,3,5,48.3,4.12,102,0.9359145527369827,1.173789173789174
6109,368880,60,6148,1,0,1,2,2,1,22,19.0,4615.247368421053,105712.4,16.0,16.0,0.0,0.0,90323.6,38645.1,23894.4,66996.1,66,57,3,125832,151,41,2,3,5,48.3,4.12,102,0.9359145527369827,1.173789173789174,66,50,2,125832,151,41,2,3,5,48.3,4.12,102,0.9359145527369827,1.173789173789174
5918,300204,36,8339,1,2,1,1,3,1,32,11.0,471.2909090909095,33932.8,8.0,0.0,0.0,0.0,31601.7,26045.3,34660.8,,57,19,3,161954,21,37,20,3,8,48.0,4.5,116,0.9790828640386162,1.2064343163538873,27,51,0,67298,71,19,10,0,7,43.8,1.29,110,1.0952380952380953,1.9846153846153847
5923,64656,48,1347,1,0,1,2,0,1,49,4.0,11137.25,44749.0,0.0,0.0,0.0,0.0,21989.3,19509.0,,,27,30,0,67298,71,19,10,0,7,43.8,1.29,110,1.0952380952380953,1.9846153846153847,27,51,0,67298,71,19,10,0,7,43.8,1.29,110,1.0952380952380953,1.9846153846153847
6150,83016,12,6918,1,2,1,1,3,1,17,20.0,459.12000000000046,67405.6,18.0,0.0,0.0,0.0,91246.6,95566.4,84155.4,50717.9,57,19,3,161954,21,37,20,3,8,48.0,4.5,116,0.9790828640386162,1.2064343163538873,70,52,4,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808
6694,134784,24,5616,1,1,1,1,2,0,56,9.0,362.7444444444449,16218.7,0.0,0.0,0.0,0.0,21196.1,48914.2,51510.4,,70,37,5,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808,70,52,4,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808
7263,89880,24,3745,1,0,0,1,1,1,33,4.0,1518.5750000000007,39079.5,0.0,0.0,0.0,0.0,61404.2,70081.4,,,70,37,5,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808,70,52,4,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808
6816,100224,48,2088,-1,0,1,1,1,0,39,3.0,3965.033333333333,31387.1,0.0,0.0,0.0,0.0,40269.2,19492.0,,,70,37,5,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808,70,52,4,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808
5452,49440,60,824,1,0,1,1,1,0,30,14.0,1747.8285714285714,45021.6,11.0,10.0,0.0,0.0,45140.6,56037.3,57948.8,53489.8,70,37,5,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808,70,52,4,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808
6190,123600,60,2060,1,0,1,2,1,1,29,9.0,-4089.1777777777775,15520.2,0.0,0.0,0.0,0.0,13020.0,17870.7,59530.3,,70,37,5,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808,70,52,4,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808
6921,86184,12,7182,1,0,1,1,0,0,56,7.0,-48.92857142857143,43157.5,3.0,0.0,0.0,0.0,60490.5,98394.5,75150.2,,70,37,5,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808,70,52,4,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808
5366,86184,12,7182,1,0,1,1,0,0,56,7.0,-548.4571428571425,39660.8,3.0,0.0,0.0,0.0,57795.3,98394.5,75150.2,,70,37,5,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808,70,52,4,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808
6805,45024,48,938,1,0,1,1,0,0,39,6.0,991.3000000000005,38384.3,3.0,0.0,0.0,0.0,50549.6,60093.3,32436.5,,70,37,5,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808,70,52,4,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808
5445,46320,24,1930,1,0,1,1,1,1,17,17.0,-541.0705882352935,26652.7,16.0,16.0,0.0,0.0,13766.4,57639.7,106265.5,70480.9,33,20,7,133777,24,17,7,3,11,84.7,7.61,116,1.0449462365591398,1.3234782608695652,33,53,7,133777,24,17,7,3,11,84.7,7.61,116,1.0449462365591398,1.3234782608695652
5837,244560,60,4076,1,2,1,1,3,0,29,8.0,2540.7625,21326.1,4.0,0.0,0.0,0.0,31136.4,28692.5,45898.4,,58,58,3,109164,98,16,6,1,4,63.6,3.95,96,1.1170886075949369,1.168639053254438,56,54,2,124605,11,42,14,1,8,46.0,4.98,126,1.1065171688857744,1.0618336886993602
6232,276660,36,7685,-1,2,1,1,3,1,47,10.0,1429.6200000000001,19783.2,7.0,0.0,0.0,0.0,17221.4,18907.3,31913.5,,56,59,3,124605,11,42,14,1,8,46.0,4.98,126,1.1065171688857744,1.0618336886993602,56,54,2,124605,11,42,14,1,8,46.0,4.98,126,1.1065171688857744,1.0618336886993602
5032,123696,48,2577,1,2,1,1,3,1,56,11.0,2262.472727272727,25187.2,6.0,0.0,0.0,0.0,31615.1,36182.8,77401.1,,56,59,3,124605,11,42,14,1,8,46.0,4.98,126,1.1065171688857744,1.0618336886993602,56,54,2,124605,11,42,14,1,8,46.0,4.98,126,1.1065171688857744,1.0618336886993602
6836,189300,60,3155,1,2,1,1,3,1,43,13.0,1820.8769230769233,24471.4,9.0,0.0,0.0,0.0,12986.3,31918.8,19388.3,21742.0,58,58,3,109164,98,16,6,1,4,63.6,3.95,96,1.1170886075949369,1.168639053254438,47,55,1,162580,83,26,5,1,6,72.8,1.81,111,0.8899490047705215,1.1986754966887418
6227,28248,24,1177,1,1,1,1,3,0,26,18.0,1851.6166666666666,33729.1,0.0,0.0,0.0,0.0,40200.9,39669.0,42176.8,43486.8,47,5,2,162580,83,26,5,1,6,72.8,1.81,111,0.8899490047705215,1.1986754966887418,47,55,1,162580,83,26,5,1,6,72.8,1.81,111,0.8899490047705215,1.1986754966887418
5989,213300,36,5925,1,0,1,1,1,1,32,10.0,2694.13,27341.3,5.0,0.0,0.0,0.0,17050.2,32891.7,38190.2,,47,5,2,162580,83,26,5,1,6,72.8,1.81,111,0.8899490047705215,1.1986754966887418,47,55,1,162580,83,26,5,1,6,72.8,1.81,111,0.8899490047705215,1.1986754966887418
6732,174048,48,3626,1,0,1,1,1,0,44,11.0,4867.309090909091,54140.4,0.0,0.0,0.0,0.0,56724.3,51546.5,75709.6,,47,5,2,162580,83,26,5,1,6,72.8,1.81,111,0.8899490047705215,1.1986754966887418,47,55,1,162580,83,26,5,1,6,72.8,1.81,111,0.8899490047705215,1.1986754966887418
6043,20352,48,424,1,0,1,2,1,0,48,9.0,1390.611111111111,21281.5,5.0,0.0,0.0,0.0,28130.9,30517.6,43804.2,,58,58,3,109164,98,16,6,1,4,63.6,3.95,96,1.1170886075949369,1.168639053254438,58,56,2,109164,98,16,6,1,4,63.6,3.95,96,1.1170886075949369,1.168639053254438
6594,189696,24,7904,-1,2,1,1,2,0,26,3.0,7300.0,22500.0,0.0,0.0,0.0,0.0,19000.0,600.0,,,60,22,3,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813,60,57,2,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813
5887,192744,36,5354,1,2,1,2,3,0,25,16.0,1769.94375,29019.1,0.0,0.0,0.0,0.0,29294.1,34567.3,54623.4,59990.8,60,22,3,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813,60,57,2,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813
5495,89340,60,1489,1,0,1,2,1,0,25,8.0,3682.9249999999997,41537.2,5.0,0.0,0.0,0.0,49195.4,40636.1,42507.8,,60,22,3,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813,60,57,2,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813
7013,89340,60,1489,1,0,1,2,1,0,25,8.0,3771.0499999999997,42242.2,5.0,0.0,0.0,0.0,49806.9,42842.4,42507.8,,60,22,3,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813,60,57,2,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813
7136,54396,36,1511,1,0,1,1,0,1,57,6.0,5901.466666666667,36208.8,0.0,0.0,0.0,0.0,34983.7,30149.0,800.0,,60,22,3,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813,60,57,2,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813
5595,82896,12,6908,1,2,1,2,3,1,24,15.0,4226.706666666666,64300.6,11.0,11.0,0.0,0.0,69564.4,35361.7,25755.7,99061.1,49,33,2,75685,31,28,5,1,9,60.8,2.26,155,1.2789156626506024,1.1957671957671958,60,57,2,110643,49,41,4,1,4,51.9,4.48,115,1.1985098456625867,1.2985507246376813
5208,99696,48,2077,-1,1,1,1,3,0,25,20.0,1633.3400000000001,32966.8,0.0,0.0,1.0,0.0,15940.0,41944.2,34503.5,127684.9,65,39,3,114200,101,41,4,1,4,43.7,5.72,105,1.2600834492350486,0.9965156794425086,25,58,0,88757,60,33,3,2,10,61.7,2.68,113,1.2173435784851812,1.0850202429149798
5861,51408,24,2142,1,2,1,1,3,1,47,12.0,4026.116666666667,49213.4,0.0,0.0,0.0,0.0,19986.6,55153.3,31569.0,900.0,29,60,0,45714,52,10,5,1,6,55.6,3.6,113,1.0855745721271395,1.2765957446808511,29,59,0,45714,52,10,5,1,6,55.6,3.6,113,1.0855745721271395,1.2765957446808511
5418,347952,48,7249,1,1,1,1,3,0,32,21.0,2726.0142857142864,57546.3,0.0,0.0,0.0,0.0,32155.5,38375.1,42654.2,25168.3,29,60,0,45714,52,10,5,1,6,55.6,3.6,113,1.0855745721271395,1.2765957446808511,29,59,0,45714,52,10,5,1,6,55.6,3.6,113,1.0855745721271395,1.2765957446808511
6704,417060,60,6951,1,1,1,2,3,0,35,18.0,4467.833333333333,80621.0,4.0,0.0,0.0,0.0,78864.3,55640.8,29874.5,27300.0,29,60,0,45714,52,10,5,1,6,55.6,3.6,113,1.0855745721271395,1.2765957446808511,29,59,0,45714,52,10,5,1,6,55.6,3.6,113,1.0855745721271395,1.2765957446808511
5625,222180,60,3703,-1,0,1,1,1,1,57,12.0,1975.9000000000003,59578.8,0.0,0.0,0.0,0.0,85401.4,72161.8,67330.0,35868.0,29,60,0,45714,52,10,5,1,6,55.6,3.6,113,1.0855745721271395,1.2765957446808511,29,59,0,45714,52,10,5,1,6,55.6,3.6,113,1.0855745721271395,1.2765957446808511
6535,41952,12,3496,1,1,1,1,2,1,24,14.0,1727.6714285714286,24687.4,10.0,10.0,0.0,0.0,35510.6,34828.6,28589.4,44321.6,43,27,2,161854,73,21,6,1,6,76.3,2.5,125,0.9525091799265607,1.4534883720930232,43,60,1,161854,73,21,6,1,6,76.3,2.5,125,0.9525091799265607,1.4534883720930232
6130,32640,48,680,1,0,1,1,1,1,54,16.0,1156.25,18800.0,11.0,0.0,0.0,0.0,35806.0,33332.7,24157.8,39057.6,43,27,2,161854,73,21,6,1,6,76.3,2.5,125,0.9525091799265607,1.4534883720930232,43,60,1,161854,73,21,6,1,6,76.3,2.5,125,0.9525091799265607,1.4534883720930232
6006,359760,60,5996,1,0,1,1,1,1,17,15.0,2603.96,39959.4,4.0,0.0,0.0,0.0,11459.2,47199.6,38835.6,19700.0,43,27,2,161854,73,21,6,1,6,76.3,2.5,125,0.9525091799265607,1.4534883720930232,43,60,1,161854,73,21,6,1,6,76.3,2.5,125,0.9525091799265607,1.4534883720930232
6315,43164,12,3597,1,1,1,1,2,0,20,11.0,-728.554545454546,31349.9,0.0,0.0,0.0,0.0,63850.0,69918.3,75196.5,,61,61,3,117897,139,28,5,1,6,53.8,5.74,107,0.9749053030303031,1.2058823529411766,61,61,2,117897,139,28,5,1,6,53.8,5.74,107,0.9749053030303031,1.2058823529411766
6151,225420,60,3757,1,1,1,1,2,0,48,9.0,2042.8222222222223,32403.4,0.0,0.0,0.0,0.0,40682.0,27306.1,45147.6,,61,61,3,117897,139,28,5,1,6,53.8,5.74,107,0.9749053030303031,1.2058823529411766,61,61,2,117897,139,28,5,1,6,53.8,5.74,107,0.9749053030303031,1.2058823529411766
6965,139536,24,5814,1,1,1,1,3,0,55,18.0,1047.2611111111107,36472.9,17.0,0.0,0.0,0.0,109258.9,93641.4,93202.7,10372.2,61,61,3,117897,139,28,5,1,6,53.8,5.74,107,0.9749053030303031,1.2058823529411766,61,61,2,117897,139,28,5,1,6,53.8,5.74,107,0.9749053030303031,1.2058823529411766
7305,54024,12,4502,1,0,1,1,2,1,28,22.0,1121.9363636363635,25682.6,17.0,0.0,0.0,0.0,31308.5,33737.7,18087.9,35982.2,61,61,3,117897,139,28,5,1,6,53.8,5.74,107,0.9749053030303031,1.2058823529411766,61,61,2,117897,139,28,5,1,6,53.8,5.74,107,0.9749053030303031,1.2058823529411766
6294,79920,60,1332,1,1,1,1,3,1,43,14.0,-433.0642857142858,31271.6,10.0,0.0,0.0,0.0,41482.9,34929.5,56741.7,37414.1,26,62,0,170449,0,0,0,1,1,100.0,3.09,131,1.0364178116205929,1.1704545454545454,26,62,0,170449,0,0,0,1,1,100.0,3.09,131,1.0364178116205929,1.1704545454545454
6676,29784,24,1241,1,1,1,2,1,0,27,3.0,8742.1,37920.3,0.0,0.0,0.0,0.0,39950.3,11694.0,,,26,62,0,170449,0,0,0,1,1,100.0,3.09,131,1.0364178116205929,1.1704545454545454,26,62,0,170449,0,0,0,1,1,100.0,3.09,131,1.0364178116205929,1.1704545454545454
5350,249312,48,5194,1,0,0,1,1,1,41,14.0,3894.7499999999995,55426.5,6.0,0.0,0.0,0.0,12750.3,18721.3,69565.4,44641.7,26,62,0,170449,0,0,0,1,1,100.0,3.09,131,1.0364178116205929,1.1704545454545454,26,62,0,170449,0,0,0,1,1,100.0,3.09,131,1.0364178116205929,1.1704545454545454
5959,107640,24,4485,1,1,1,1,1,0,37,5.0,5796.68,65325.4,1.0,0.0,0.0,0.0,79584.4,82059.5,,,2,13,1,88884,80,26,6,2,5,46.7,1.85,132,1.23853635942566,1.1077844311377247,2,63,3,88884,80,26,6,2,5,46.7,1.85,132,1.23853635942566,1.1077844311377247
6726,85860,60,1431,1,1,1,1,2,0,41,14.0,2730.0142857142855,39220.2,9.0,0.0,0.0,0.0,36876.6,32023.7,27477.3,25896.5,2,13,1,88884,80,26,6,2,5,46.7,1.85,132,1.23853635942566,1.1077844311377247,2,63,3,88884,80,26,6,2,5,46.7,1.85,132,1.23853635942566,1.1077844311377247
6169,103680,60,1728,-1,1,1,1,3,1,25,19.0,1384.8736842105263,36427.6,0.0,0.0,0.0,0.0,16127.8,31244.4,41090.8,18421.9,42,63,2,95907,87,25,5,2,7,59.1,2.94,87,1.0060313630880577,1.2199170124481327,42,64,1,95907,87,25,5,2,7,59.1,2.94,87,1.0060313630880577,1.2199170124481327
5999,98832,48,2059,1,0,1,1,2,0,26,23.0,1159.5565217391304,27169.8,18.0,19.0,0.0,0.0,26658.8,25323.9,19283.4,40962.0,42,63,2,95907,87,25,5,2,7,59.1,2.94,87,1.0060313630880577,1.2199170124481327,42,64,1,95907,87,25,5,2,7,59.1,2.94,87,1.0060313630880577,1.2199170124481327
5453,156672,36,4352,1,1,1,1,2,0,40,13.0,1751.6538461538462,23271.5,8.0,0.0,0.0,0.0,21799.0,27479.3,23997.3,16720.0,28,64,0,72541,66,26,10,0,8,36.9,2.01,112,0.9651898734177216,1.2407407407407405,28,65,0,72541,66,26,10,0,8,36.9,2.01,112,0.9651898734177216,1.2407407407407405
5310,248148,36,6893,1,1,1,1,3,0,56,16.0,2531.7875,41108.6,11.0,11.0,0.0,0.0,37004.2,34161.1,44137.8,54482.9,28,64,0,72541,66,26,10,0,8,36.9,2.01,112,0.9651898734177216,1.2407407407407405,28,65,0,72541,66,26,10,0,8,36.9,2.01,112,0.9651898734177216,1.2407407407407405
5311,30060,60,501,1,0,1,1,2,1,45,21.0,1353.109523809524,48523.3,17.0,17.0,0.0,0.0,43117.9,42918.4,58182.3,62533.2,28,64,0,72541,66,26,10,0,8,36.9,2.01,112,0.9651898734177216,1.2407407407407405,28,65,0,72541,66,26,10,0,8,36.9,2.01,112,0.9651898734177216,1.2407407407407405
5482,165120,60,2752,1,0,1,2,2,0,46,19.0,549.2315789473685,22745.4,15.0,0.0,0.0,0.0,15128.8,33237.6,30964.0,9744.7,51,41,2,121947,37,28,7,3,11,70.5,2.97,131,1.0981121281464532,1.1832669322709166,51,66,1,121947,37,28,7,3,11,70.5,2.97,131,1.0981121281464532,1.1832669322709166
5693,44088,24,1837,1,1,1,1,2,0,45,7.0,6195.514285714286,44368.6,3.0,0.0,0.0,0.0,36673.1,37176.6,18464.8,,9,65,1,81344,61,23,4,2,6,55.3,3.97,149,0.8326079678607299,1.1710914454277286,9,67,3,81344,61,23,4,2,6,55.3,3.97,149,0.8326079678607299,1.1710914454277286
5922,20220,12,1685,1,1,1,1,2,0,23,11.0,2800.3,31303.3,5.0,0.0,0.0,0.0,25879.0,29213.2,35569.4,,9,65,1,81344,61,23,4,2,6,55.3,3.97,149,0.8326079678607299,1.1710914454277286,9,67,3,81344,61,23,4,2,6,55.3,3.97,149,0.8326079678607299,1.1710914454277286
6644,93600,24,3900,1,0,1,1,1,1,24,10.0,-143.8199999999997,26235.8,5.0,5.0,0.0,0.0,21599.5,64480.7,95763.4,,9,65,1,81344,61,23,4,2,6,55.3,3.97,149,0.8326079678607299,1.1710914454277286,9,67,3,81344,61,23,4,2,6,55.3,3.97,149,0.8326079678607299,1.1710914454277286
5128,215616,48,4492,-1,0,1,1,1,1,39,9.0,-775.488888888889,8640.6,5.0,0.0,2.0,0.0,28275.4,31461.2,50124.8,,69,66,5,42821,4,13,5,1,3,48.4,7.01,124,1.0659781961482728,1.1607513402004508,69,68,4,42821,4,13,5,1,3,48.4,7.01,124,1.0659781961482728,1.1607513402004508
5282,388512,48,8094,-1,0,2,1,2,0,27,20.0,-2302.3099999999995,38697.3,0.0,0.0,4.0,0.0,34538.1,36830.5,13104.2,-433.9,69,66,5,42821,4,13,5,1,3,48.4,7.01,124,1.0659781961482728,1.1607513402004508,69,68,4,42821,4,13,5,1,3,48.4,7.01,124,1.0659781961482728,1.1607513402004508
6613,84120,24,3505,1,0,0,1,0,0,46,3.0,16550.633333333335,63952.9,0.0,0.0,0.0,0.0,67449.9,14301.0,,,69,66,5,42821,4,13,5,1,3,48.4,7.01,124,1.0659781961482728,1.1607513402004508,69,68,4,42821,4,13,5,1,3,48.4,7.01,124,1.0659781961482728,1.1607513402004508
5892,66480,24,2770,-1,0,0,1,1,1,61,4.0,8497.8,34891.2,0.0,0.0,0.0,0.0,49551.0,9400.0,,,73,67,5,182027,17,49,12,2,7,56.4,3.74,90,1.017910447761194,1.1231231231231231,73,69,4,182027,17,49,12,2,7,56.4,3.74,90,1.017910447761194,1.1231231231231231
5415,139464,36,3874,-1,0,1,1,1,1,38,12.0,2325.733333333333,65062.8,0.0,0.0,0.0,0.0,26198.5,40065.9,52337.4,37154.0,73,67,5,182027,17,49,12,2,7,56.4,3.74,90,1.017910447761194,1.1231231231231231,73,69,4,182027,17,49,12,2,7,56.4,3.74,90,1.017910447761194,1.1231231231231231
5148,284280,60,4738,1,0,1,2,2,0,38,18.0,5239.850000000001,94617.3,0.0,0.0,0.0,0.0,74831.1,99245.1,78891.4,67470.6,37,68,7,114006,71,26,6,2,9,62.3,5.39,123,1.0045816252712805,1.2085201793721974,37,70,7,114006,71,26,6,2,9,62.3,5.39,123,1.0045816252712805,1.2085201793721974
